210X1,210X11,210X16,210X36,210X104,210X106,210X118,210X156,210X167,210X190,210X193,220X33,220X163,220X166,311X25,311X26,311X74,311X86,311X87,311X88,311X90,311X182,311X183,311X184,311X189,311X211,312X51,312X129,340X109,360X896,360X1245,420X31,420X97,420X205,520X144,520X246,520X345,520X351,520X353,750X368,750X582,Value
101.8,40.61,0.083,440,5735.9,5735.3,65.92,70.305,65.29,46.9,0.25,988,0.367726,-0.539252,13743,13743,6.1,9.9,9.2,9.9,9.6,3,37,37.8,57,4.81,342,31.6,48658,3.31,86.7,2075,8.7,1504,63821,63821,63823,63805,63823,72.16,0.571,2.999952475
101.75,40.61,0.084,440,5736.5,5736.5,66.01,69.89,65.38,44.8,0.3,988,0.380554,-0.534973,5193,5220,6.9,9,8.6,9,8.9,12,38.7,39.5,51.6,4.85,353,34.2,48658,3.31,86.7,6662,8.4,1431,63822,63822,63824,63806,63824,72.16,0.571,2.75328274
101.8,40.59,0.084,440,5736.3,5737.6,65.895,69.875,65.285,43.1,0.32,988,0.376278,-0.530693,9033,9033,6.5,7.6,7.9,8.1,7.9,8,37.1,37.9,51.4,4.9,357,31.3,48658,3.37,87.01,2076,8.6,1499,63823,63823,63825,63807,63825,72.17,0.572,2.753110962
98.2,14.39,0.082,455,5751,5746.4,159.253,168.12,167.987,44.8,0.01,987,0.376278,-0.534973,5052,5079,6.9,7.9,7.6,7.9,7.6,1,38.7,39.5,52.5,4.85,339,30.6,48518,3.58,87.31,6156,9,1328,64003,64003,64005,63987,64005,75.29,0.558,2.858623828
98.22,14.42,0.082,455,5751.2,5745.5,159.695,168.535,167.595,44.7,0,987,0.389105,-0.534973,8897,8897,6.3,8.2,7.4,8.2,7.7,1,37.1,37.9,49.8,4.92,345,33.6,48519,3.58,87.31,1580,8.7,1499,64004,64004,64006,63988,64006,75.3,0.56,2.864728583
98.19,14.41,0.082,455,5751.5,5745.4,159.52,168.075,168.105,44.7,0,986,0.393381,-0.539252,13648,13648,6.2,9.4,9.1,9.8,9.7,1,37,37.8,55.7,4.97,347,30.4,48519,3.6,87.26,6157,8.8,1280,64005,64005,64007,63989,64007,75.29,0.564,3.099469366
99.9,25.18,0.071,420,5738.1,5745.3,128.255,135.615,125.5,48.1,0.01,998,0.410485,-0.530693,13693,13693,5.9,9.5,9.3,9.5,9.4,5,37,37.8,55.7,4.72,335,32.3,31963,3.57,87.02,6318,8.7,1231,63795,63795,63797,63779,63797,72.16,0.566,2.923653117
99.91,25.18,0.071,420,5738.2,5746.1,128.31,135.435,125.82,48.2,0.02,998,0.410485,-0.526413,4418,4418,6.7,8.3,8.2,8.3,8.7,1,37.1,37.9,52.3,4.99,330,33.3,31963,3.57,87.02,1740,8.9,1646,63796,63796,63798,63780,63798,72.17,0.566,2.625522867
99.89,25.18,0.072,420,5737.9,5745.5,128.255,135.5,126.09,48.3,0.02,998,0.389105,-0.530693,8983,8983,6.3,8.2,7.9,8.5,7.9,10,37.1,37.9,50.4,4.9,336,29.6,31963,3.61,86.92,6319,8.3,1280,63797,63797,63799,63781,63799,72.17,0.567,2.887898822
99.92,25.17,0.072,420,5738.2,5745.5,128.53,135.65,125.45,48.5,0.02,998,0.393381,-0.530693,13694,13694,6.1,10.2,9.8,10.2,9.7,6,37,37.8,54.3,4.89,333,30.2,31963,3.61,86.92,1741,8.6,1358,63798,63798,63800,63782,63800,72.17,0.567,2.999076515
99.52,14.49,0.081,460,5740.4,5737.5,160.645,168.95,169.035,47.4,0.01,1030,0.393381,-0.522133,9242,9242,6.6,8,7.3,8,8.3,1,37.1,37.9,51,4.98,342,36.1,49384,4.04,88.88,2439,8.9,1651,64146,64146,64148,64130,64148,69.35,0.751,1.614239575
100.25,25.21,0.071,420,5734.4,5741.8,128.3,135.66,125.73,49.8,0.01,986,0.389105,-0.509294,5045,5072,7,8.5,8.3,8.5,8.4,12,38.7,39.5,51.1,4.89,343,33,48464,3.5,87.13,5957,8.6,1231,63778,63778,63780,63762,63780,75.27,0.564,2.936811072
101.7,25.04,0.066,430,5743.2,5740.3,186.955,197.055,191.78,56.5,0.03,986,0.389105,-0.534973,8882,8882,6.9,8.3,7.9,8.3,8.1,8,37.1,37.9,51.4,4.9,347,32.2,48464,3.5,87.13,293,8.7,1460,63779,63779,63781,63763,63781,75.27,0.565,2.852157114
99.45,14.5,0.081,460,5739.1,5737.3,160.5,168.51,168.53,47.5,0.01,1029,0.367726,-0.543532,5365,5392,6.7,8.4,8,8.4,8.4,9,38.7,39.5,53.4,4.73,344,30.2,49108,3.83,87.89,6714,8.5,1377,64185,64185,64187,64169,64187,69.86,0.702,2.841471292
101.6,27.95,0.078,445,5734.6,5739.7,111.705,117.995,135.33,74.2,0.02,1029,0.372002,-0.547812,9203,9203,6.1,8.1,7.6,8.1,7.6,5,37.1,37.9,51.9,4.79,346,34,49108,3.83,87.9,2127,8.8,1504,64186,64186,64188,64170,64188,69.7,0.703,2.746604261
101.1,41,0.085,445,5734,5733.1,66.48,70.665,65.94,27.4,0.34,1037,0.414761,-0.509294,9403,9403,6.4,7.9,7.7,8.1,8,13,37.1,37.9,53,4.68,366,33.2,49396,4.01,88.85,2340,8.7,1499,64184,64184,64186,64168,64186,69.52,0.719,2.874379614
101,41.11,0.083,445,5733.6,5733.1,66.73,71.1,65.935,42.8,0.26,1037,0.389105,-0.530693,13961,13961,6,9.6,9.3,9.9,9.9,1,37,37.8,55.4,5,342,32.5,49388,4.01,90.09,6921,8.7,1338,64161,64161,64163,64145,64163,69.51,0.719,2.8665585
101.15,41.03,0.085,445,5734,5733.1,66.61,70.555,65.885,29.2,0.41,1037,0.389105,-0.539252,5555,5582,7,8.4,8.1,8.5,8.6,13,38.7,39.5,52.9,4.86,353,31.5,49392,4.02,89.36,6926,8.5,1436,64171,64171,64173,64155,64173,69.52,0.72,2.87035814
101.75,27.66,0.079,435,5732.2,5737.6,110.77,117.055,134.36,74.1,0.02,997,0.427588,-0.513574,8960,8960,6.3,8.2,7.6,8.2,7.9,9,37.1,37.9,51.9,4.83,357,31.8,31963,3.3,82.12,6443,8.7,1328,63976,63976,63978,63960,63978,72.16,0.568,2.760200962
100.03,14.54,0.081,460,5735.2,5732.4,160.36,169.515,168.79,45.5,0.01,997,0.397657,-0.530693,5112,5139,6.6,7.5,7.4,7.5,7.7,1,38.7,39.5,50.3,5.23,357,33.6,31963,3.33,82.17,1850,8.6,1309,63951,63951,63953,63935,63953,72.17,0.57,2.899006746
99.9,14.54,0.081,460,5735.2,5732.1,160.135,169.26,169.29,45.9,0.01,997,0.384829,-0.534973,5116,5143,6.7,8,7.6,8,7.8,5,38.7,39.5,51.8,4.95,356,31.2,31963,3.3,82.12,1856,8.9,1700,63963,63963,63965,63947,63965,72.17,0.569,2.871301402
100.15,14.4,0.081,450,5732.1,5730.6,159.135,167.375,167.19,42.9,0.01,995,0.376278,-0.547812,5266,5293,7,8.9,8.3,8.9,8.5,7,38.7,39.5,51.7,4.83,340,32.4,48833,3.37,86.68,6688,8.6,1582,63925,63925,63927,63909,63927,72.7,0.553,2.660166573
100.1,14.41,0.08,450,5732.4,5730,159.585,168.165,167.32,42.9,0,995,0.380554,-0.543532,9106,9106,6.4,7.9,7.6,8.1,7.9,3,37.1,37.9,52,4.77,348,32,48833,3.36,86.68,2101,8.8,1358,63926,63926,63928,63910,63928,72.7,0.552,2.634915679
100.15,14.41,0.08,450,5732.8,5730.9,159.26,168.09,166.89,43,0,995,0.384829,-0.552092,4546,4546,6.5,9.1,8.6,9.1,8.7,12,37.1,37.9,52.9,4.83,341,34.6,48833,3.42,86.92,6689,8.5,1431,63927,63927,63929,63911,63929,72.7,0.553,2.565942614
100.15,14.38,0.081,450,5733.1,5731,158.9,167.695,167.45,44.1,0.01,1002,0.350622,-0.547812,4537,4537,6.5,8.2,8.4,9,8.7,3,37.1,37.9,52.4,4.89,346,31.4,48842,3.49,87.18,1683,8.7,1407,63874,63874,63876,63858,63876,71.53,0.585,2.747714659
100,14.39,0.081,450,5733.9,5731.3,158.595,168.07,167.385,44.6,0.01,1001,0.380554,-0.556372,4543,4543,6.8,9.3,8.8,9.3,9.3,9,37.1,37.9,52.5,4.93,326,32.3,48848,3.51,86.96,1692,8.7,1558,63892,63892,63894,39739.14787,63894,71.53,0.584,2.796228871
100.05,14.38,0.081,450,5733.9,5731.6,159.16,167.325,167.08,44.7,0.01,1001,0.380554,-0.543532,5265,5292,7,8.4,8,8.4,8.1,6,38.7,39.5,52.6,4.87,332,31.9,48849,3.51,86.96,1694,8.9,1602,63896,63896,63898,63880,63898,71.53,0.585,2.63827372
101,40.95,0.085,445,5736.1,5734,66.465,70.35,65.815,31,0.33,1038,0.401933,-0.530693,13897,13897,6.2,9.8,9.7,9.9,9.5,13,37,37.8,58.1,4.62,346,31.6,49028,3.25,82.14,1836,8.5,1304,64235,64235,64237,64219,64237,68.35,0.716,3.23094023
101,40.97,0.085,445,5735.5,5734.1,66.4,70.705,65.915,29.9,0.4,1038,0.414761,-0.509294,4612,4612,6.4,9,8.5,9,8.7,9,37.1,37.9,51.6,5.03,347,33.8,49028,3.25,82.14,6417,8.4,1231,64236,64236,64238,64220,64238,68.36,0.717,3.007105167
101,41.01,0.083,445,5735.6,5734.3,66.65,70.93,65.88,41.6,0.24,1038,0.389105,-0.526413,13889,13889,5.8,9.5,9.6,10,9.3,5,37,37.8,54.4,4.93,331,31.9,49020,3.27,82.12,1824,8.7,1553,64211,64211,64213,64195,64213,68.36,0.715,2.614327984
101,41.02,0.083,445,5735.8,5734.6,66.735,70.695,65.83,39.5,0.28,1038,0.393381,-0.522133,4604,4604,6.3,8.2,7.8,8.2,8.3,1,37.1,37.9,51.7,5,340,34.3,49020,3.27,82.12,6405,8.5,1231,64212,64212,64214,64196,64214,68.36,0.715,2.542369008
101,41.02,0.084,445,5735.4,5735,66.315,70.82,65.89,32.8,0.35,1038,0.380554,-0.526413,9248,9248,6.9,7.9,7.6,8.3,7.9,7,37.1,37.9,51.5,4.92,346,33.9,49021,3.26,82.12,6407,8.6,1280,64216,64216,64218,64200,64218,68.36,0.716,2.962446318
101,40.98,0.085,445,5735.3,5736.3,66.505,70.73,65.865,29.1,0.39,1038,0.380554,-0.526413,4607,4607,6.5,8.3,7.9,8.4,8.2,4,37.1,37.9,52.7,4.91,347,32.2,49023,3.26,82.12,1829,8.5,1309,64221,64221,64223,64205,64223,68.35,0.715,2.93402264
101,40.98,0.085,445,5735.3,5733.8,66.495,70.675,65.885,28.8,0.41,1038,0.384829,-0.522133,13893,13893,6.3,9.7,9.6,9.8,9.8,9,37,37.8,55.3,4.75,347,32.2,49024,3.26,82.12,1830,8.7,1651,64223,64223,64225,64207,64225,68.35,0.715,3.295081561
101.05,40.97,0.085,445,5735.3,5734.3,66.55,70.825,65.855,29,0.36,1038,0.393381,-0.526413,4608,4608,6.4,8.1,8.1,8.3,8.1,5,37.1,37.9,51.9,4.99,348,33.4,49024,3.26,82.12,6411,8.5,1231,64224,64224,64226,64208,64226,68.35,0.717,2.974162331
99.34,14.48,0.082,460,5740.8,5738,160.4,168.84,168.695,47.4,0.02,1025,0.372002,-0.530693,13982,13982,6,10,9.5,10,9.7,9,37,37.8,55.3,4.69,327,31.9,49126,3.81,87.88,6562,8.3,923,64263,64263,64265,64247,64265,67.78,0.709,3.241029073
101.55,27.95,0.078,445,5734.8,5740.1,111.46,117.79,135.28,74,0.02,1025,0.376278,-0.530693,4700,4700,6.5,8.7,8.3,8.7,9.1,5,37.1,37.9,51.9,4.96,333,34.2,49126,3.81,87.88,1976,8.7,1353,64264,64264,64266,64248,64266,67.78,0.71,2.897041727
99.31,14.49,0.081,460,5740.9,5737.9,160.24,169.335,168.855,47.5,0.01,1025,0.376278,-0.530693,5569,5596,6.7,8.1,7.7,8.1,8.4,1,38.7,39.5,52.2,4.9,337,32.5,49127,3.77,87.95,9615,10.3,1016,64265,64265,64267,64249,64267,67.78,0.71,2.972006066
99.48,14.5,0.081,460,5738.2,5735.8,160.385,168.985,168.355,47.9,0.02,1027,0.367726,-0.58205,13902,13902,6.2,9.6,9.5,9.6,9.8,5,37,37.8,54.8,4.84,348,32.9,49011,3.81,87.88,6796,8.6,1431,64107,64107,64109,64091,64109,70.17,0.694,2.960540078
101.7,27.71,0.079,435,5733.6,5739,110.15,116.695,133.715,75.2,0.01,1027,0.359174,-0.58633,4617,4617,6.2,8.2,8.3,8.8,9.2,1,37.1,37.9,51.7,5,356,33.7,49011,3.8,87.89,2207,8.8,1504,64108,64108,64110,64092,64110,70.17,0.701,2.380365381
99.47,14.5,0.081,460,5738.5,5735.3,160.69,169.335,167.965,47.9,0,1026,0.36345,-0.59061,9260,9260,6.4,8.1,7.9,8.1,7.7,10,37.1,37.9,52.1,4.76,358,31.5,49012,3.77,87.97,6797,8.6,1392,64109,64109,64111,64093,64111,70.17,0.713,2.806716505
101.15,41.09,0.085,445,5733.7,5732.9,66.53,71.06,66.05,21.2,0.34,1003,0.350622,-0.492175,4564,4564,6.6,8.6,8,8.6,8.7,4,37.1,37.9,52.5,4.89,342,33,49036,3.23,82.18,6501,8.5,1280,64261,64261,64263,64245,64263,69.57,0.722,3.024416566
101.15,41.08,0.085,445,5733.6,5733.4,66.475,70.72,66,20.6,0.36,1003,0.346347,-0.475056,9198,9198,6.2,8.1,7.5,8.1,7.9,9,37.1,37.9,52,4.82,347,32.1,49037,3.24,82.19,497,8.4,1411,64262,64262,64264,64246,64264,69.57,0.723,3.08874302
101,41.14,0.083,445,5732.1,5732.6,66.615,71.03,66.015,38.5,0.23,1003,0.354898,-0.547812,5352,5379,6.2,7.2,7.1,7.3,7.4,1,38.7,39.5,50.5,5.13,322,32.7,49028,3.26,82.25,6493,8.7,972,64237,64237,64239,64221,64239,69.57,0.712,2.701326293
101,41.16,0.083,445,5732.7,5733,66.625,70.89,66.075,36.7,0.29,1003,0.346347,-0.556372,9190,9190,6,6.9,6.9,7.5,7.3,1,37.1,37.9,49.3,5.05,348,32.1,49029,3.26,82.23,489,8.7,1363,64238,64238,64240,64222,64240,69.59,0.714,2.854200144
101.1,41.09,0.085,445,5733.6,5733.2,66.735,70.74,65.99,26.7,0.41,1003,0.333519,-0.556372,5356,5383,6.6,7.6,7.5,8,7.9,5,38.7,39.5,52.1,4.92,342,35.7,49032,3.24,82.19,6497,8.6,1289,64249,64249,64251,64233,64251,69.59,0.722,2.94217452
101.15,41.09,0.085,445,5732.8,5733,66.535,70.86,66.085,27.1,0.34,1003,0.346347,-0.556372,9194,9194,6.2,7.4,7.3,7.9,7.6,5,37.1,37.9,51.2,4.99,348,32.3,49033,3.24,82.19,493,8.8,1460,64250,64250,64252,64234,64252,69.57,0.722,3.005633836
102.25,25.05,0.066,430,5738.3,5735.8,187.67,198.075,192.29,54.2,0.02,1038,0.406209,-0.517854,4667,4667,6.4,9,8.3,9,8.2,4,37.1,37.9,53,4.8,339,35.6,49084,3.22,82.12,9659,9.9,1363,64365,64365,64367,64349,64367,69.74,0.707,2.994959268
99.05,14.5,0.082,460,5743.2,5739.6,160.225,169.235,169.105,47.1,0.01,1038,0.410485,-0.509294,9312,9312,6.3,7.9,7.7,8,7.8,9,37.1,37.9,52.5,4.74,348,33.5,49084,3.22,82.12,6769,8.5,1431,64366,64366,64368,64350,64368,69.74,0.709,2.954706025
101.4,27.91,0.078,445,5736.3,5741,111.555,117.72,134.945,73.4,0.01,1039,0.397657,-0.534973,5462,5489,7,8.1,7.9,8.1,8,1,38.7,39.5,51.9,4.92,341,30.5,49076,3.25,82.12,9651,10.3,1006,64341,64341,64343,64325,64343,69.73,0.699,2.914110247
102,25.06,0.067,430,5738,5734.7,187.645,198.26,191.805,54.4,0.03,1039,0.410485,-0.517854,9304,9304,6.5,7.7,7.6,8,8,1,37.1,37.9,50.7,5.03,344,34.2,49076,3.25,82.12,6761,8.4,1431,64342,64342,64344,64326,64344,69.73,0.7,2.787141866
101.3,27.85,0.078,445,5735.8,5741.1,111.4,117.72,135.145,73.2,0.01,1038,0.384829,-0.526413,5466,5493,6.8,8.5,8.1,8.5,8.4,5,38.7,39.5,50.7,4.95,324,33,49080,3.22,82.09,9655,9.9,1211,64353,64353,64355,64337,64355,69.74,0.706,2.88111597
101.7,25.04,0.066,430,5738.1,5735.4,188.095,198.455,192.065,54.2,0.02,1038,0.389105,-0.526413,9308,9308,6.4,7.6,7.6,8.1,7.8,5,37.1,37.9,52.3,4.77,348,32.1,49080,3.22,82.09,6765,8.7,1377,64354,64354,64356,64338,64356,69.74,0.706,2.709550197
101.05,25.23,0.07,425,5738.6,5755,129.55,136.845,127.085,48.9,0.02,1033,0.367726,-0.466496,9228,9228,6.6,7.6,7.6,8.1,7.5,4,37.1,37.9,50.1,4.88,364,34.6,49010,3.32,82.1,17563,9.2,1680,64566,64566,64568,64550,64568,67.78,0.706,2.897714591
98.66,14.48,0.082,460,5747.6,5743.9,160.135,169.245,168.99,47.3,0.01,1033,0.372002,-0.462216,4599,4599,7.1,9.3,8.8,9.3,8.6,13,37.1,37.9,53.3,4.76,364,31.8,49011,3.32,82.12,7322,8.5,1431,64567,64567,64569,64551,64569,67.78,0.706,3.069451652
101.1,25.25,0.07,425,5738,5753.9,129.67,136.38,127.035,48.2,0.02,1033,0.380554,-0.509294,13868,13868,6,9.7,9.4,9.7,10.2,9,37,37.8,54.9,4.74,337,32.3,49002,3.34,82.06,17555,9.3,1284,64542,64542,64544,64526,64544,67.79,0.701,3.109489224
98.71,14.5,0.082,460,5747.2,5743.3,160.495,168.895,169.285,47.2,0.01,1033,0.376278,-0.513574,4591,4591,6.7,8.5,8.4,8.9,8.6,5,37.1,37.9,51.8,4.96,349,34.3,49003,3.33,82.06,7314,8.8,1431,64543,64543,64545,64527,64545,67.78,0.7,3.145264629
101.05,25.26,0.07,425,5738.6,5754.2,129.445,136.755,127.005,48.5,0.02,1033,0.359174,-0.505014,13872,13872,6,10.2,9.6,10.2,10,13,37,37.8,56.2,4.69,364,33.5,49006,3.32,82.09,17559,9.4,1724,64554,64554,64556,64538,64556,67.78,0.705,3.180182586
98.72,14.48,0.082,460,5747.6,5743.8,159.85,168.69,168.99,47.3,0.01,1033,0.359174,-0.500734,4595,4595,6.6,9.1,8.6,9.1,8.7,9,37.1,37.9,53.1,4.82,363,32.5,49007,3.32,82.08,7318,8.6,1421,64555,64555,64557,64539,64557,67.78,0.705,3.093912742
101.95,24.99,0.066,430,5741.8,5738,187.125,197.42,191.84,54.7,0.03,1040,0.384829,-0.522133,13928,13928,6.1,9.9,9.5,9.9,10,5,37,37.8,55.7,4.68,336,28,49330,3.94,88.24,6783,8.6,1328,64568,64568,39759.81078,64552,64570,68.96,0.694,2.939886005
98.57,14.48,0.082,460,5747.3,5744.5,160.475,169.8,169.255,47.4,0.01,1040,0.389105,-0.526413,4643,4643,6.5,9,8.5,9,8.9,1,37.1,37.9,51.9,4.97,326,32.9,49331,3.94,88.23,2194,8.9,1499,64569,64569,64571,64553,64571,68.96,0.694,2.731580167
101.05,25.2,0.07,425,5738.6,5755.1,129.62,136.455,126.935,49.4,0.02,1040,0.389105,-0.522133,9286,9286,6.5,8.5,8,8.5,8.2,10,37.1,37.9,52.9,4.68,344,33.1,49331,3.93,88.31,6784,8.3,1578,64570,64570,64572,64554,64572,68.96,0.694,2.829036263
100.75,41.33,0.082,445,5738,5737.3,66.275,70.505,65.555,8.3,0.05,1043,0.393381,-0.522133,5538,5565,6.6,7.7,7.3,7.7,7.6,1,38.7,39.5,52.7,4.88,348,33.4,49067,3.93,87.85,6809,8.5,1431,64595,64595,64597,64579,64597,70.51,0.688,2.734796331
100.8,41.38,0.083,445,5738.9,5737.6,66.525,70.79,65.63,8.3,0.17,1043,0.397657,-0.517854,9382,9382,6.1,6.9,6.9,7.8,7.1,1,37.1,37.9,50.6,5.01,344,33.2,49067,3.93,87.86,2220,8.8,1499,64596,64596,64598,64580,64598,70.51,0.691,2.724288702
100.8,41.39,0.083,445,5738.3,5737.5,66.41,70.55,65.8,8.2,0.23,1043,0.389105,-0.517854,13948,13948,5.6,8.9,9,9.2,9.2,1,37,37.8,56.1,4.81,347,32.2,49068,3.91,87.94,6810,8.7,1387,64597,64597,64599,64581,64599,70.51,0.695,2.863311677
101.35,27.89,0.078,445,5736.5,5741.2,111.165,117.845,134.745,73.1,0.01,1044,0.389105,-0.500734,5435,5462,6.9,8.1,8,8.3,8.2,5,38.7,39.5,51.6,4.79,342,32.9,49093,3.77,87.9,6823,8.6,1480,64464,64464,64466,64448,64466,69.3,0.702,2.857573139
101.75,25.04,0.066,430,5738.1,5735,187.615,198.255,192.19,54.2,0.02,1044,0.393381,-0.496455,9277,9277,6.3,8,7.8,8.1,8.1,1,37.1,37.9,49.6,4.94,348,33.4,49093,3.77,87.9,2232,8.9,1612,64465,64465,64467,64449,64467,69.3,0.703,2.723440649
99.07,14.5,0.082,460,5743.3,5739.4,160.54,168.78,168.73,47.1,0.01,1044,0.389105,-0.496455,4639,4639,6.5,9.5,8.8,9.5,9.2,10,37.1,37.9,53.1,4.78,344,33.9,49093,3.75,87.98,6824,8.8,1436,64466,64466,64468,64450,64468,69.3,0.707,3.029373813
101.75,25,0.066,430,5742.5,5740.1,187.525,197.895,191.365,54.5,0.02,1044,0.397657,-0.505014,9407,9407,6.2,8.4,7.7,8.4,8,4,37.1,37.9,51.3,4.95,358,31.4,49045,3.37,82.18,6596,8.4,1226,64645,64645,64647,64629,64647,69.52,0.719,2.993994939
100.85,25.17,0.07,425,5740.6,5757.2,129.265,136.255,126.315,47.9,0.01,1044,0.397657,-0.496455,4695,4695,6.5,8.7,8.5,8.7,8.7,13,37.1,37.9,53.5,4.76,359,33.5,49045,3.37,82.18,2010,8.7,1597,64646,64646,64648,64630,64648,69.52,0.718,3.098168814
98.49,14.48,0.082,460,5749.5,5747,159.745,168.67,168.68,47.3,0.01,1044,0.376278,-0.513574,13969,13969,5.9,9.7,9.4,9.7,9.7,9,37,37.8,57.4,4.7,350,32.8,49037,3.39,82.77,6584,8.7,1245,64621,64621,64623,64605,64623,69.52,0.719,3.452427023
101.35,24.99,0.067,430,5742.8,5739.3,187.425,198.12,191.665,54.9,0.02,1044,0.380554,-0.509294,4687,4687,6.7,8.6,8.4,8.6,9,5,37.1,37.9,51.8,4.93,355,33.9,49037,3.39,82.77,1998,8.9,1621,64622,64622,64624,64606,64624,69.52,0.719,2.968839746
98.45,14.48,0.082,460,5748.3,5746.2,159.495,168.42,168.405,47.2,0,1044,0.380554,-0.513574,5556,5583,6.7,8,7.7,8,8,1,38.7,39.5,52.1,4.86,356,31.9,49038,3.38,82.68,6585,8.6,1328,64623,64623,64625,64607,64625,69.52,0.719,3.144453011
101.7,24.99,0.066,430,5742.1,5739.7,187.595,197.865,191.355,54.5,0.02,1044,0.380554,-0.505014,4691,4691,6.7,9,8.6,9,9.4,9,37.1,37.9,53,4.78,359,31.4,49041,3.37,82.3,2004,8.9,1372,64634,64634,64636,64618,64636,69.52,0.72,2.968624617
98.41,14.48,0.082,460,5748.8,5746.1,159.8,168.735,168.67,46.9,0.01,1044,0.380554,-0.500734,5560,5587,6.9,8.4,8.1,8.4,8.4,5,38.7,39.5,53.5,4.7,359,34.3,49042,3.37,82.29,6591,8.6,1241,64635,64635,64637,64619,64637,69.52,0.719,3.157630246
100.9,25.2,0.07,425,5740.3,5756,129.2,136.27,126.525,48,0.02,1044,0.376278,-0.500734,9404,9404,6.6,8,7.6,8,8.2,1,37.1,37.9,50.7,5.04,359,31.3,49042,3.37,82.3,2005,8.8,1602,64636,64636,64638,64620,64638,69.52,0.72,3.051669254
100.85,25.16,0.07,425,5740.6,5756,128.735,136.21,126.675,47.9,0.02,1044,0.393381,-0.505014,5563,5590,7.2,8.5,8.1,8.5,8.6,8,38.7,39.5,52.6,4.83,358,34.2,49045,3.37,82.18,2009,8.7,1612,64644,64644,64646,64628,64646,69.52,0.719,3.03220097
101.25,24.99,0.067,430,5742.9,5739.8,187.375,198.13,191.815,54.5,0.04,1048,0.410485,-0.487895,5577,5604,7.1,8.8,8.2,8.8,8.4,9,38.7,39.5,53.7,4.68,334,32.9,49329,4.07,88.81,6993,8.8,1534,26967,26968,26968,26944,26968,69.96,0.704,2.724110227
100.8,25.15,0.07,425,5741.1,5756.3,128.875,136.41,126.315,48,0.05,1048,0.414761,-0.483615,9421,9421,6.4,7.6,7.7,8.2,7.8,5,37.1,37.9,51.7,4.85,350,31.5,49329,4.05,88.81,2399,9.1,1602,26968,26969,26969,26945,26969,69.98,0.704,2.746016212
101.25,41.26,0.082,445,5732.9,5734.2,66.575,70.88,65.885,46.9,0.08,1067,0.389105,-0.522133,9503,9503,6.6,7.8,7.6,8.4,7.5,9,37.1,37.9,52.4,4.76,335,33.1,49164,3.89,87.86,6836,8.7,1480,27015,27016,27016,26992,27016,65.33,0.695,2.796426038
102.45,28.2,0.079,440,5729.1,5736,112.06,118.31,136.275,71.5,0,1150,0.367726,-0.543532,5884,5911,7.1,8.3,7.9,8.3,8.4,3,38.7,39.5,52.3,4.89,327,32.3,51623,3.94,87.16,18363,9.7,1729,64892,64892,64894,64876,64894,51.75,0.693,2.543711028
100.45,25.02,0.071,420,5730.2,5736.3,127.65,134.405,125.575,48.6,0.04,1150,0.36345,-0.547812,14412,14412,6.2,10.1,9.2,10.1,10.1,3,37.8,38.6,55,4.77,319,31.4,51623,3.91,87.16,8859,8.8,1241,64893,64893,64895,64877,64895,51.75,0.694,2.746056802
98.34,14.34,0.082,460,5749,5746.5,158.705,167.23,166.815,46.1,0.01,1150,0.367726,-0.547812,5121,5121,6.6,8.6,8.4,8.7,8.7,3,37.8,38.6,51.9,4.96,331,34.5,51623,3.91,87.06,4070,8.9,1495,64894,64894,64896,64878,64896,51.75,0.694,2.526057886
100.05,24.92,0.071,420,5734.5,5741.7,127.43,134.39,124.47,45.7,0.01,1150,0.372002,-0.547812,5887,5914,7.1,8.6,8.5,8.7,8.2,6,38.7,39.5,51.9,4.98,333,35.3,51626,3.87,86.96,18366,9.3,1470,64901,64901,64903,64885,64903,51.75,0.694,2.794995193
0,0,0,0,0,0,0,0,0,0,0,1150,0.372002,-0.547812,5887,5914,7.1,8.6,8.5,8.7,8.2,6,38.7,39.5,51.9,4.98,333,35.3,51626,3.87,86.96,18366,9.3,1470,64901,64901,64903,64885,64903,51.75,0.694,2.794995193
100.35,25.01,0.071,420,5730.4,5736.7,127.74,134.94,125.4,48.7,0.03,1150,0.380554,-0.543532,5889,5916,6.8,7.8,7.5,7.8,8.1,1,38.7,39.5,51.8,4.9,334,35.3,51628,3.92,87.04,18368,9.6,1382,64907,64907,64909,64891,64909,51.76,0.695,2.474389936
101.2,41.06,0.086,445,5735.7,5735.9,66.52,70.545,65.89,25.9,0.34,1071,0.401933,-0.526413,9529,9529,6.4,7.7,7.7,8.1,8,13,37.1,37.9,51.3,4.66,362,31.5,49281,4.05,88.37,9635,9.6,1216,27157,27158,27158,27134,27158,55.86,0.712,3.118068682
101.2,41.17,0.084,445,5735.2,5734.1,66.545,70.97,66.105,30.5,0.33,1072,0.397657,-0.539252,14090,14090,5.7,9.7,9.4,9.7,9.3,1,37,37.8,55.1,5,363,32.6,49274,4.05,88.44,2024,9.2,1402,27134,27135,27135,27111,27135,55.88,0.71,3.080316561
101.25,41.14,0.085,445,5734.4,5734.1,66.515,70.745,66.045,27.7,0.34,1072,0.384829,-0.539252,14091,14091,6.3,10,9.4,10,9.9,2,37,37.8,55.9,4.9,364,34.5,49275,4.05,88.43,2025,9.1,1617,27137,27138,27138,27114,27138,55.86,0.712,3.074781936
